image_path,xmin,ymin,xmax,ymax,bird_px,box_px,box_measured,img_w,img_h,label,species_resolved,frame,legend_row,class_name,species,category,match_score,candidates,candidate_scores,x_orig,y_orig,shot_x,shot_y,in_bounds,assigned,exported,box_provisional,align_model,align_reproj_err,band,year,colony
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,3415.05,455.36,3431.05,471.36,12.0,16.0,True,3504,2336,Bird,False,07May10Camera1-Card1-0483,,,,,,,,3423.05,463.36,862.0,153.0,True,False,False,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1927.27,443.22,1943.27,459.22,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.772,1|0,0.796|0.772,1935.27,451.22,490.0,150.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1891.28,451.22,1907.28,467.22,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.474,1|0,0.564|0.474,1899.28,459.22,481.0,152.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1883.28,455.22,1899.28,471.22,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.582,1|0,0.749|0.582,1891.28,463.22,479.0,153.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1879.28,463.21,1895.28,479.21,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.684,1|0,0.862|0.684,1887.28,471.21,478.0,155.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1983.26,467.22,1999.26,483.22,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.703,1|0,0.758|0.703,1991.26,475.22,504.0,156.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,2003.26,467.23,2019.26,483.23,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.902,0|1,0.902|0.798,2011.26,475.23,509.0,156.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1923.27,493.21,1939.27,509.21,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.825,1|0,0.875|0.825,1931.27,501.21,489.0,162.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1923.27,531.21,1939.27,547.21,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.776,0|1,0.776|0.757,1931.27,539.21,489.0,172.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1919.27,535.21,1935.27,551.21,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.63,1|0,0.706|0.63,1927.27,543.21,488.0,173.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1935.26,539.21,1951.26,555.21,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.477,1|0,0.613|0.477,1943.26,547.21,492.0,174.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1907.27,559.2,1923.27,575.2,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.686,1|0,0.718|0.686,1915.27,567.2,485.0,179.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1871.27,579.2,1887.27,595.2,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.594,1|0,0.809|0.594,1879.27,587.2,476.0,184.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1631.31,529.18,1647.31,545.18,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.834,0|1,0.834|0.806,1639.31,537.18,416.0,171.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1623.31,539.18,1639.31,555.18,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.738,1|0,0.909|0.738,1631.31,547.18,414.0,174.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1619.31,555.18,1635.31,571.18,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.7,1|0,0.797|0.7,1627.31,563.18,413.0,178.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1811.28,533.2,1827.28,549.2,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.754,1|0,0.917|0.754,1819.28,541.2,461.0,172.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1807.28,543.2,1823.28,559.2,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.579,1|0,0.878|0.579,1815.28,551.2,460.0,175.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1971.26,535.21,1987.26,551.21,12.0,16.0,True,3504,2336,LAGU stand,True,07May10Camera1-Card1-0483,1.0,LAGU stand,LAGU,stand,0.98,1|0,0.98|0.747,1979.26,543.21,501.0,173.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1969.26,547.21,1985.26,563.21,12.0,16.0,True,3504,2336,LAGU stand,True,07May10Camera1-Card1-0483,1.0,LAGU stand,LAGU,stand,0.922,1|0,0.922|0.605,1977.26,555.21,500.5,176.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1711.29,655.17,1727.29,671.17,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.642,1|0,0.818|0.642,1719.29,663.17,436.0,203.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1703.28,693.16,1719.28,709.16,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.873,0|1,0.873|0.857,1711.28,701.16,434.0,212.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1707.28,699.16,1723.28,715.16,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.679,1|0,0.801|0.679,1715.28,707.16,435.0,214.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1703.28,723.16,1719.28,739.16,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.846,0|1,0.846|0.758,1711.28,731.16,434.0,220.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1757.27,715.17,1773.27,731.17,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,1.018,0|1,1.018|0.817,1765.27,723.17,447.5,218.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1775.27,729.17,1791.27,745.17,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.647,1|0,0.754|0.647,1783.27,737.17,452.0,221.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1489.31,755.14,1505.31,771.14,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.897,0|1,0.897|0.674,1497.31,763.14,380.5,228.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1483.31,771.13,1499.31,787.13,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.398,1|0,0.508|0.398,1491.31,779.13,379.0,232.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1503.3,789.13,1519.3,805.13,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.636,1|0,0.798|0.636,1511.3,797.13,384.0,236.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1461.3,887.11,1477.3,903.11,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.87,0|1,0.87|0.773,1469.3,895.11,373.5,261.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1447.3,891.11,1463.3,907.11,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.328,1|0,0.653|0.328,1455.3,899.11,370.0,262.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1435.3,895.11,1451.3,911.11,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.49,1|0,0.683|0.49,1443.3,903.11,367.0,263.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1419.31,903.11,1435.31,919.11,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.645,1|0,0.856|0.645,1427.31,911.11,363.0,265.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1415.31,915.11,1431.31,931.11,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.648,1|0,0.779|0.648,1423.31,923.11,362.0,268.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1328.65,953.76,1344.65,969.76,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.885,0|1,0.885|0.758,1336.65,961.76,340.33,277.67,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1335.31,963.09,1351.31,979.09,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.841,0|1,0.841|0.798,1343.31,971.09,342.0,280.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1339.31,979.09,1355.31,995.09,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.712,1|0,0.819|0.712,1347.31,987.09,343.0,284.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1299.31,1019.08,1315.31,1035.08,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.825,0|1,0.825|0.617,1307.31,1027.08,333.0,294.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1311.31,1031.08,1327.31,1047.08,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.556,0|1,0.556|0.434,1319.31,1039.08,336.0,297.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1315.31,1039.08,1331.31,1055.08,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.752,0|1,0.752|0.723,1323.31,1047.08,337.0,299.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1319.31,1059.08,1335.31,1075.08,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.83,1|0,0.876|0.83,1327.31,1067.08,338.0,304.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1283.31,1071.07,1299.31,1087.07,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.539,0|1,0.539|0.457,1291.31,1079.07,329.0,307.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1251.31,1091.06,1267.31,1107.06,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.58,0|1,0.58|0.553,1259.31,1099.06,321.0,312.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1235.32,1095.06,1251.32,1111.06,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.306,1|0,0.457|0.306,1243.32,1103.06,317.0,313.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1255.31,1095.06,1271.31,1111.06,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.445,1|0,0.528|0.445,1263.31,1103.06,322.0,313.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1163.33,1107.05,1179.33,1123.05,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.535,1|0,0.733|0.535,1171.33,1115.05,299.0,316.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1175.32,1111.05,1191.32,1127.05,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.405,1|0,0.729|0.405,1183.32,1119.05,302.0,317.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1223.32,1111.06,1239.32,1127.06,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.416,1|0,0.621|0.416,1231.32,1119.06,314.0,317.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1203.32,1115.06,1219.32,1131.06,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.169,1|0,0.263|0.169,1211.32,1123.06,309.0,318.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1171.32,1151.05,1187.32,1167.05,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.777,1|0,0.913|0.777,1179.32,1159.05,301.0,327.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1167.32,1163.05,1183.32,1179.05,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,-0.08,1|0,0.156|-0.08,1175.32,1171.05,300.0,330.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1087.33,1215.03,1103.33,1231.03,12.0,16.0,True,3504,2336,LAGU stand,True,07May10Camera1-Card1-0483,1.0,LAGU stand,LAGU,stand,0.954,1|0,0.954|0.84,1095.33,1223.03,280.0,343.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1101.32,1219.03,1117.32,1235.03,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.759,1|0,0.908|0.759,1109.32,1227.03,283.5,344.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1069.33,1223.03,1085.33,1239.03,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.605,1|0,0.746|0.605,1077.33,1231.03,275.5,345.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1127.32,1235.03,1143.32,1251.03,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.845,0|1,0.845|0.687,1135.32,1243.03,290.0,348.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1173.98,1240.37,1189.98,1256.37,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.768,1|0,0.841|0.768,1181.98,1248.37,301.67,349.33,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1147.31,1243.03,1163.31,1259.03,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.386,1|0,0.636|0.386,1155.31,1251.03,295.0,350.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1183.31,1255.03,1199.31,1271.03,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.586,1|0,0.85|0.586,1191.31,1263.03,304.0,353.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1037.33,1255.02,1053.33,1271.02,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.572,1|0,0.683|0.572,1045.33,1263.02,267.5,353.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1047.33,1259.02,1063.33,1275.02,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.532,1|0,0.619|0.532,1055.33,1267.02,270.0,354.0,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
high_resolution_photos/2010/Breton-Chandeleur Islands/Chandeleur North A/07May10Camera1-Card1-0483.jpg,1055.33,1265.02,1071.33,1281.02,12.0,16.0,True,3504,2336,UNTE bird,True,07May10Camera1-Card1-0483,0.0,UNTE bird,UNTE,bird,0.605,0|1,0.605|0.532,1063.33,1273.02,272.0,355.5,True,True,True,True,similarity,0.589,medium,2010,Chandeleur North A
